POA_CODE_2016,Equal Weighted Score
2484,0.14830570169401364
2485,0.42988259489009356
2486,0.14213275903961176
2487,0.014149698344524819
2488,0.2133256676422144
2489,0.18196670316393665
2490,-0.14467741749536697
2500,0.2021108548814999
2502,0.44816598590665196
2505,0.405786444858372
2506,0.5687399897854857
2508,-0.09852281312345967
2515,-0.07395197464366074
2516,-0.09107797505538
2517,0.07834172542374299
2518,0.27290629245874165
2519,0.1856052951534474
2522,0.2780657002458887
2525,0.08863313372490296
2526,-0.004685221325513555
2527,0.06382999138390581
2528,0.3302584697636777
2529,-0.11123399587987375
2530,0.020199278187208812
2533,-0.1121742258251466
2534,-0.09180429813942803
2535,0.12497588785048715
2536,0.25172923785262846
2537,0.18754837884748196
2538,0.4072369064873861
2539,0.13527547741710783
2540,-0.08318913107113601
2541,0.38478970947591284
2545,0.14917074734328212
2546,0.22005582392219117
2548,0.18600709242011607
2549,0.0676071552045196
2550,-0.05901123152604524
2551,0.42102979491377834
2555,-0.11386649937701969
2556,-0.17587824485146222
2557,-0.3094984329206831
2558,0.12922365580900616
2559,0.603161967964966
2560,-0.24977972465913942
2563,-0.0721542749183037
2564,0.3767273394681594
2565,0.1335254596090673
2566,0.08653317424956292
2567,-0.3345267491018167
2568,0.5996608042650211
2569,-0.09699379372665592
2570,-0.3848799657611437
2571,-0.2924277978446458
2572,0.04960328376182046
2573,0.10737051549893561
2574,-0.0809114457153576
2575,-0.08430540359953864
2576,0.13263302413811434
2577,-0.04574621136833075
2578,0.1919520573116647
2579,-0.10494300652089575
2580,0.08450742704504216
2581,-0.21504483868314578
2582,-0.15765444088409844
2583,0.08700250556644613
2584,-0.0009001766547135734
2585,-0.13253756285859125
2586,0.09186383105082851
2587,0.2504851677804853
2588,0.15664879998055742
2590,0.275938885377813
2594,0.20516041617701405
2619,-0.17105975423197375
2620,-0.18031546041760707
2621,-0.3309897036690768
2622,-0.0935803250941692
2623,-0.15200074414198816
2625,-0.7966934163923771
2626,-0.27089411678119435
2627,-0.31636802880757425
2628,0.06305207766092594
2629,-0.13407651590201713
2630,0.1485119905560314
2631,-0.09525796044494654
2632,-0.05438514554620928
2633,0.18409990381494304
2640,-0.08920883750198891
2641,0.35826886671344127
2642,-0.19700088044075253
2643,0.037278412387613515
2644,0.003936060814764758
2645,0.050425299652412714
2646,0.08685557033789237
2647,0.049285857427921576
2648,0.1969388672014313
2649,-0.789137213386372
2650,-0.12331326551745544
2651,-0.006029286453173735
2652,-0.14898644066246816
2653,-0.013506994187424548
2655,-0.06736313345892869
2656,0.09347051038108911
2658,0.2115895607622614
2659,-0.1301906927852242
2660,0.17956518938642177
2661,-0.5975048464357573
2663,-0.025931900095604154
2665,-0.1016615748095238
2666,0.1465855013186695
2668,0.23697225033000208
2669,-0.10551188609697584
2671,-0.013851858913424702
2672,0.27828684949262955
2675,-0.00940073539692206
2678,-0.11970301763505362
2680,0.028027825942709854
2681,-0.15463782408210452
2700,0.26099713981948197
2701,0.025875240440370588
2702,-0.09830827209805629
2703,-0.0875904063616185
2705,0.07629846426213201
2706,0.3227204818746693
2707,-0.1133762998304958
2710,0.039915621443225545
2711,0.006238344726678918
2712,0.10809697494173139
2713,0.12762379516230307
2714,0.11509121868390562
2715,0.14742998526205348
2716,0.04431364532422948
2717,0.46186311002366065
2720,0.04484122025764632
2721,-0.28261691988539156
2722,0.1004292609243275
2725,0.06522451663781362
2726,-0.4291908157352755
2727,-0.2613244900718933
2729,-0.11630835997782892
2730,0.15568299794195978
2731,0.009401070978213789
2732,0.12614855916618734
2733,0.09232299260969967
2734,-0.4576038292550244
2735,-0.2350654939832276
2736,-0.307328900058545
2737,-0.16982091053932452
2738,-0.363090500971058
2739,-0.08027964504695306
2745,-0.30977649358415477
2747,-0.10595571275633145
2748,-0.07052031073413581
2749,-0.02976562998439043
2750,-0.036273540198196695
2752,-0.031287440749079146
2753,0.053630798303363425
2754,0.16973487442757665
2755,-0.9135918526155461
2756,-0.2318505019658236
2757,-0.11066046503925195
2758,-0.2720690038709088
2759,-0.11826432666818995
2760,0.13139419644771627
2761,-0.09409863330719732
2762,0.12821166253217123
2763,-0.0950856575898041
2765,-0.1539581517862667
2766,0.16329633392419915
2767,0.19929815253383615
2768,-0.2055502470828193
2769,-0.21640911529123547
2770,0.14992557729067796
2773,-0.06929818692398469
2774,-0.06361410582732092
2775,-0.06247764488518094
2776,-0.07540731928792649
2777,-0.03829005913900929
2778,-0.04539037317555494
2779,0.20522601547354813
2780,0.6568504405541719
2782,0.22213189966211272
2783,0.3217269496624728
2784,0.04074576615554769
2785,0.2441929644587589
2786,0.07640222317072774
2787,-0.03278133029974244
2790,0.2527076087857346
2791,0.16542623002185847
2792,-0.13051097161410546
2793,0.17758257768934196
2794,0.27773206487623103
2795,-0.10631807698826276
2797,-0.05759607811147838
2798,-0.320573645803459
2799,0.08316929226172713
2800,-0.041704259395236226
2803,-0.1067769674216014
2804,0.14630737116390558
2805,0.10263619649863061
2806,0.09056782044748488
2807,0.1653526663208736
2808,0.07247255096674494
2809,-0.18608827274535422
2810,0.08585797680951546
2817,-0.1149169350634959
2818,-0.10703842971319451
2820,0.46052473434451996
2821,0.4122659126905771
2822,-0.021730796622482472
2823,0.21939436357920356
2824,0.23120002827528063
2825,0.16632906979717305
2826,-0.5723968916567787
2827,0.43570524327383353
2828,0.26369154839136255
2829,0.5507940362745385
2830,0.1300921159016474
2831,-0.06893885589711292
2832,0.5844524246164048
2833,0.6801014232885697
2834,0.673342079963629
2835,0.05621136782386467
2836,0.7386004158181926
2838,1.0978978540814526
2839,1.0769202136549978
2840,0.4633578653662373
2842,0.029627892234912818
2843,-0.0231122089820757
2844,0.02190638432787434
2845,0.3460862561156919
2846,-0.0332731131633832
2847,0.13359012971637813
2848,0.40202228519886346
2849,-0.06192397073782313
2850,-0.10169324020527899
2852,-0.006348569040424176
2864,-0.1699962809255024
2865,-0.18202961465778347
2866,-0.00016886917714856176
2867,-0.04090268928996664
2868,0.30069007034282363
2869,0.4067720809163786
2870,0.41001128985345653
2871,0.20896486935782338
2873,-0.3758758136526491
2874,-0.12388572357941688
2875,0.06873081532126214
2876,-0.041799371284586925
2877,0.3341810758262724
2878,-0.4015057826682793
2879,0.4975552187446091
2880,0.35191217764319754
2898,-0.1424100450599485
3000,1.0310553183901146
3002,0.42277688541327396
3003,0.4400566716368169
3004,0.428189109755547
3005,-0.0503423179868789
3006,0.6501923723205822
3008,0.5856079370371711
3010,0.17886347603557531
3011,0.36386092524298264
3012,0.1290100136806565
3013,0.06678382263185588
3015,-0.04949687556935831
3016,0.04691186414843872
3018,0.14735130842177907
3019,0.5718606416892162
3020,0.23789862322354885
3021,0.2154440117207485
3022,0.4973164879681832
3023,-0.3268169847604917
3024,0.0384753675128233
3025,0.3474319351489604
3026,-0.04527325328800771
3027,0.12870771587745414
3028,0.11385371580005539
3029,-0.503115317711684
3030,-0.6178167479775594
3031,0.2577008066100186
3032,0.007963281208837658
3033,0.06055519982601394
3034,0.3364844144482796
3036,-0.0755010910552814
3037,-0.282053362274577
3038,-0.049192470920397205
3039,0.12478996153567094
3040,-0.006658206200224203
3041,-0.09675927419096991
3042,0.04717701979881456
3043,0.1421453030254876
3044,0.043252161765806804
3045,-1.0334139014719763
3046,0.22449660163484292
3047,0.48452135958103987
3048,0.4815439217221892
3049,0.14842354289221107
3050,-0.49126669987382743
3051,0.7558167990159843
3052,0.5151843563368359
3053,1.0565435136698924
3054,0.19093663462937238
3055,0.30372808561257136
3056,0.15436959042354612
3057,0.32379972798360723
3058,0.038875267586059914
3059,-0.08262345828711282
3060,0.5122287410688091
3061,0.4142090309765448
3062,0.7031172317849343
3063,-0.13481289352072495
3064,-0.27790708743366144
3065,0.48319147703324433
3066,0.5137510644368855
3067,0.2503514234941765
3068,0.05371190585648088
3070,-0.020402250701970603
3071,0.07424435831213443
3072,0.1209411107332055
3073,0.10621661058662793
3074,0.5691059526203203
3075,0.3591336270192403
3076,0.09828482837069133
3078,0.08027935914078563
3079,0.039278778872136696
3081,0.38622807659970315
3082,-0.020385836350895768
3083,0.1653657791623507
3084,-0.08410022219194323
3085,-0.027055354239045825
3086,0.16578279456856873
3087,0.2435314083185927
3088,-0.12358003736506167
3089,-0.19073667009575251
3090,-0.30906761360421964
3091,-0.25214316369167356
3093,-0.027347232993445734
3094,0.08002879185097722
3095,-0.29323802790048414
3096,0.08540554642357176
3097,-0.3039596792550322
3099,-0.17635941358492901
3101,0.08600976034802058
3102,0.010930136569787963
3103,0.2572555744309814
3104,0.09664614851771591
3105,0.05119612909523672
3106,0.022420775204847188
3107,0.14017687580997004
3108,0.2126500790879801
3109,0.034938372944505004
3111,0.021098422845623587
3113,-0.2373584805398087
3114,-0.1266577502884817
3115,-0.19015070224431593
3116,-0.035203010033457646
3121,0.06465989478331127
3122,0.14256375636389676
3123,0.22731963975779168
3124,0.08194325630911987
3125,0.5306567068576407
3126,0.11021380615658505
3127,-0.040821465530520705
3128,0.3849571032133374
3129,0.16747697931277594
3130,-0.018747239450809673
3131,0.07099220147214479
3132,-0.02112242795861783
3133,0.01948290747525887
3134,-0.11099590466910447
3135,-0.007250529204652878
3136,-0.20209428206337346
3137,0.014270011016389356
3138,-0.14673279877917136
3139,-0.20657512641672623
3140,-0.050254162382912214
3141,0.3679173844397119
3142,0.08485055424099677
3143,0.11789917023360355
3144,0.10915453764480262
3145,0.10217500371355856
3146,-0.13960398992311418
3147,0.09449420861128477
3148,0.26345650637701085
3149,0.0011586382112806826
3150,-0.14911392235488938
3151,0.2617428424987845
3152,-0.0646539523498432
3153,0.011532355073671553
3154,-0.09107583057213958
3155,0.049973738676620014
3156,-0.22866661358515722
3158,-0.2064989605021322
3159,-0.20419477422525714
3160,-0.17366871007043888
3161,0.12266538749824323
3162,0.08930073631062789
3163,0.17342154791294062
3165,-0.0010978067522025904
3166,0.17874868493513463
3167,0.26043990674142437
3168,0.9026752795176121
3169,0.42643622501789624
3170,0.042426670964494
3171,0.5156128281646842
3172,0.04330523234768345
3173,-0.03750356756533348
3174,0.27976389114805744
3175,0.1455547502096263
3177,0.506466146712229
3178,-0.2550379970776019
3179,-0.04469190586948588
3180,-0.023625382791630976
3181,0.2038673793330285
3182,0.1473697863129659
3183,0.07655608352499092
3184,0.09299685782578573
3185,0.10336122526128728
3186,-0.017543225504359793
3187,0.1360901218131895
3188,0.014366130108724784
3189,0.1652173590196198
3190,0.08295986613730189
3191,0.16241863230351758
3192,0.01597400287341393
3193,-0.17514636261755873
3194,0.13023028457900204
3195,-0.24833610158684047
3196,-0.03184182531781118
3197,-0.049377792773489235
3198,0.0026215993934952412
3199,-0.1407687430790852
3200,0.6303719438305256
3201,0.06661631967034254
3202,0.18407824464776265
3204,0.015003479235396511
3205,0.4725986162896795
3206,0.1944069780635867
3207,0.23514109702587715
3211,-0.17704097828338994
3212,-0.12530334181637862
3213,-0.18277223619714308
3214,0.5853939249346908
3215,0.19396111023870313
3216,-0.25218646432511627
3217,-0.2963598005713168
3218,0.13290434552242558
3219,0.4517646142084164
3220,0.09348501575150939
3221,-0.3003135076663603
3222,-0.04699383452623997
3223,0.13784421871920294
3224,-0.023111067641568173
3225,0.054793542054346236
3226,-0.14850043312267652
3227,-0.1536562305694517
3228,-0.32321716024296593
3230,-0.055206956505719516
3231,-0.025703188934729327
3232,-0.08062538923738478
3233,-0.020856656800777463
3234,-0.5278829097280909
3235,-0.1730077732568585
3236,-0.3307244563433511
3237,0.00015719740033864893
3238,-0.17662786940169065
3239,0.07189725883168252
3240,-0.10758765413133944
3241,0.03805213620030727
3242,-0.29329183015916227
3243,-0.20805276316106402
3249,-0.27062009009123084
3250,0.22907408942758045
3251,-0.30377542933029306
3254,0.06443233818579915
3260,-0.024543574391262188
3264,0.10370675359592751
3265,-0.284033830489226
3266,-0.05685387172450686
3267,-0.5430698199382549
3268,-0.10320600192524229
3269,-0.32602977705587566
3270,-0.22956895730461718
3271,0.003671475131856139
3272,0.09926654302418456
3273,-0.4875860168658349
3274,-0.17252236896495204
3275,-0.21877381521884
3276,-0.20532985504728493
3277,-0.2586401982943216
3278,-0.40121629669100745
3279,-0.4660556600525439
3280,0.03746515644587335
3281,-0.42765504472643945
3282,-0.0490041729836315
3283,-0.3411246843932827
3284,-0.010386105639775845
3285,-0.20108542141506236
3286,-0.03945828318564025
3287,-0.37160460497805287
3289,-0.11943421229280582
3292,-0.3079641600226715
3293,-0.3312792874889222
3294,-0.30647227123952
3300,0.2281544494312056
3301,-0.38023501425896494
3302,-0.30389698820781974
3303,-0.2983334177423277
3304,0.13358405497231984
3305,0.18429970390742909
3309,-0.023903898488259356
3310,-0.2570987122383613
3311,0.2263895708731793
3312,-0.3111055140677294
3314,-0.26348095661219284
3315,0.06795251982483715
3317,-0.25681123655559157
3318,-0.021072602766279702
3319,-0.05702585760847005
3321,-0.4100745830772098
3322,-0.08258718199696577
3323,-0.4212545303567917
3324,-0.08748775521477903
3325,-0.10925027171131625
3328,-0.1902344221136977
3329,-0.27363946924854937
3330,-0.3835717781459861
3331,-0.24894570218014805
3332,-0.13593317346629147
3333,-0.06711445209164536
3334,-0.06232868586158058
3335,-0.02914917362761158
3337,-0.06983799012913036
3338,0.06379052408147882
3340,-0.10077084845140863
3341,-0.29459262563578636
3342,-0.04206337925020291
3345,0.19069000511476344
3350,-0.15942590717209826
3351,-0.1731152818272393
3352,-0.3473787496892199
3355,0.41571622685217263
3356,0.33605178626005294
3357,-0.15515628251353447
3360,0.07144721293576609
3361,0.0014819544473171908
3363,0.0714132536763514
3364,-0.3184773632330558
3370,0.1541382070868967
3371,0.18028507450698864
3373,0.0438486795554698
3374,-0.20059354531052898
3375,-0.6361597180453772
3377,0.11144139145281051
3378,-0.6983298099060982
3379,-0.03235719680920095
3380,0.2505029728063962
3381,-0.2298523706028898
3384,-0.05477050747901111
3385,-0.17982592787968238
3387,-0.2998976361582727
3388,0.2395500450773247
3390,0.06050626324826915
3391,0.15365447613947597
3392,0.2897214693540934
3393,0.2570541101391018
3395,-0.3015767028575862
3396,0.047133350809128685
3400,0.22278010238092646
3401,-0.324493789080054
3407,-0.4201745561761778
3409,0.02265560645581957
3412,0.033053906104463036
3413,-0.5403471695266253
3414,0.1495946729605651
3415,-0.7324623899821041
3418,-0.024354986670078783
3419,-0.10324071125697185
3420,-0.635036528166584
3423,0.2908643556649073
3424,0.05326107182373274
3427,-0.03292186114490967
3428,-0.029161990546033544
3429,-0.14905695520684287
3430,-0.17036534899873956
3431,-0.24818306667506945
3432,-0.37688523816337216
3433,-0.48271744615983786
3434,-0.13686538556466563
3435,-0.18572202773536856
3437,-0.1983967269336069
3438,-0.1216381560463951
3440,-0.31854416576199035
3441,-0.3369788178618201
3442,-0.13885643584538807
3444,-0.010525732815177727
3446,-0.1306370898212308
3447,-0.08984662514598368
3448,-0.05457635409086194
3450,0.24620440983507108
3451,-0.22076171374498896
3453,-0.14289695397382113
3458,-0.1548487297893799
3460,0.2881462935911417
3461,0.0007567176537187081
3462,-0.04051735283381154
3463,0.024034423338116527
3464,-0.0288269759376519
3465,0.30489584839013617
3467,0.17448459291917023
3468,-0.2160625588199941
3469,0.04465418283472542
3472,0.2424763277425932
3475,0.011231359626685066
3477,-0.17064287296302086
3478,0.25994555206236736
3480,0.0064726706568986716
3482,-0.09511210697516288
3483,-0.020216417662134382
3485,-0.015915294872872198
3487,-0.5361361375865898
3488,-0.1254256991806075
3489,-0.700324402462467
3490,0.021755538199447512
3491,-0.030751403081305854
3494,-0.15195517840092373
3496,0.06043355133145754
3498,-0.0916704230376812
3500,0.16338691468945343
3501,-0.2253656842240624
3505,0.12838781247210101
3506,-0.5276807650928789
3507,0.11782170508781101
3509,-0.339679417988172
3512,-0.4243546981155653
3515,-0.3271120100234972
3516,-0.13496466620567532
3517,-0.022231590867881956
3518,0.07918961178371753
3520,0.769153524194496
3521,-0.14672922924200413
3522,-0.08706351908797291
3523,0.17060965844900827
3525,0.33958951540485477
3527,0.2692784653697517
3529,-0.12852142634403213
3530,0.12637936536239186
3531,-0.16412776355860142
3533,0.09253365605173515
3537,-0.007665393568700596
3540,0.19712328017112607
3542,-0.16823389127270916
3544,-0.17083233750139346
3546,0.12358787372777744
3549,0.12012334464188298
3550,0.10831247948410697
3551,-0.39927533082807837
3555,0.1716676767757931
3556,0.24828757551619582
3557,-0.21685618575253418
3558,0.18432422591426545
3559,-0.020684419350079364
3561,-0.02442275035497475
3562,-0.5702370364136486
3563,0.08041470533013426
3564,0.09098246070293262
3565,-0.05040923689502639
3566,-0.1298901417001015
3567,-0.0694120325948284
3568,0.03273411020539078
3570,-0.014675659515375545
3571,-0.31409867313836903
3572,-0.4760127235531426
3573,-0.21510251702209357
3575,0.08491102423527899
3576,-0.9454427970827812
3579,0.08006839006451268
3580,0.013463542973591137
3581,0.12631964823212516
3583,-0.08163707014134595
3584,-0.1896722062987312
3585,0.22338826639534615
3586,-0.2423878135631187
3588,-0.2524382964714771
3589,-0.3797941569665655
3590,-0.1920744489918623
3591,-0.37186474120712115
3594,-0.14305349351573388
3595,0.3589901561100423
3596,0.049172617545413376
3597,-0.22510516526895988
3599,-0.4046584450935338
3607,-0.511883041259982
3608,0.0806585604101179
3610,-0.17376367352932504
3612,0.2390183338970277
3614,-0.34739583204155766
3616,0.07898990031659997
3617,-0.547846111170462
3618,-0.05201116560729321
3620,0.04605320367809277
3621,0.04727843913080668
3622,-0.30061493301835174
3623,0.04655347950696551
3624,0.016817596065490617
3629,0.4323277164005598
3630,0.14914124698648717
3631,-0.1238304233591135
3633,-0.3343942655054773
3634,-0.2306714808580693
3635,-0.10717948297980799
3636,0.17694071236759884
3637,-0.2864049508433842
3638,0.09412677016517548
3639,0.30590720945143535
3640,-0.1180600726264601
3641,-0.13880407374911727
3644,0.1526026675341761
3646,-0.17208878429760993
3647,-0.590467760526743
3649,-0.17533002955844273
3658,0.01557700289161143
3659,-0.14943901678740734
3660,0.24919896180596277
3662,-0.5466716265778302
3663,-0.5963237053103417
3664,-0.11698950254765524
3665,0.06720253373774346
3666,0.10453161892674727
3669,0.11819255131547504
3670,-0.03058701707209386
3672,0.2832939337197365
3673,-0.2676673791259324
3675,-0.1544996411282935
3677,0.17583329088993443
3678,-0.3372105082513595
3682,-0.3173458129779246
3683,-0.15559551816495715
3685,0.06696423591509651
3687,0.0620429592497256
3688,-0.276086600277175
3690,0.013181671351548982
3691,-0.16704895059942454
3694,-0.3781789651756046
3695,-0.18336507466600552
3697,-0.13014314264322618
3698,-0.22433193837630783
3699,0.09005177558760531
3700,0.06150134358417243
3701,-0.234526044770149
3704,-0.7586118485603769
3705,-0.5374045028864343
3707,0.03986027155556106
3708,-0.2926784096562645
3709,0.04288957419456705
3711,-0.2911551957434997
3712,-0.07960320264304466
