POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
2018,1.2054660412387708,-0.09116954142516054,0.589649606310843,1.4683458529060087,2.855038247163392,-0.2517729820064979,0.7499101792889091,1.8483823397185357,0.16060344058133735,-0.8729203263340287,1.8990333322566757,0.508518710162445,2.3412661792400375,-0.34799511087355434,-0.39070625852739077,-0.6589646405276404
2019,-0.2550179296330068,-0.8032112192354502,-0.8963980152094331,0.09000897700274169,0.5895285389101145,-0.9146471576699519,1.1601439776813105,0.33317561783530536,0.11143593843450166,-0.9862473558224429,0.2116866304958607,0.010856101063450436,1.0762563328251846,-0.15196692035501233,-0.04485726008828325,-0.16295955501977424
2020,0.45107414827268966,-1.1276069376776547,-0.000587042045381958,0.5829769334537063,2.3495136393600893,-0.7076194311039209,0.8884849922850873,1.514444570868889,-0.41998750657373374,-1.429587289776614,2.683866495535624,0.6542035073100338,2.0125642232303202,-0.32922096178444565,-0.7519924391694204,-0.4781912200259043
2021,1.3065350927679529,-2.642984152268685,0.2006118057802262,7.10118714263939,0.5673255749208799,-1.6732111802489082,-0.2985243601427718,2.8225468845069606,-0.9697729720197769,-0.9422463299309805,0.986262715672284,-0.28348576919440077,8.04343347257037,-0.4271823147589079,-0.6818836685874557,-0.5215415837189181
2022,0.21520953759513722,-1.8352851401464492,0.5082983854987153,1.1385267698929349,1.0492981351353479,-1.2140497111493558,0.050419224470507985,2.434500218478515,-0.6212354289970934,-0.7322280567579575,2.0467604161546524,-0.22157159666431972,1.8707548266508924,-0.41545549286678807,-0.7083360405871488,-0.29669662896365606
2023,-0.23788719495992405,-2.6787584633399044,-1.3680231810296113,3.360076781907764,-0.26484391737794466,-1.5664741781772584,0.45290339909790484,0.7801438198541399,-1.1122842851626462,-0.5719670683966562,0.9589035866263608,0.06858304184726899,3.9320438503044204,-0.42850913528477336,-0.49527034117314817,-0.15318368742171937
2024,0.038173216273047206,-1.3725135944745317,-0.7588606479864288,2.5496115204079834,-0.2655444128548341,-1.5341579955295237,0.29067894171258396,1.3686000406200702,0.161644401054992,-0.6655843506237019,0.8335066858929046,-0.3906653996579646,3.2151958710316855,-0.4115125734216037,-0.5376838019835986,-0.18179011965537176
2025,0.7165699504012705,-2.084299868105314,0.1248336105577463,4.960863527311328,-0.1351174681586782,-1.4896508291932034,-0.13303102273900178,1.942592081954606,-0.5946490389121105,0.04667017302804568,0.7680551728109709,-0.4550276981810793,4.914193354283282,-0.44023459098816403,-0.5323741556410786,0.11212694878450755
2026,-0.4521834026206469,-2.344428207520823,-1.6021442407894682,1.8526997582858364,0.2851390795418671,-1.4606430056384525,-0.04501302772295408,2.1846537357057185,-0.8837852018823705,-1.4082152913940245,2.097257864047653,-0.3938586228024447,3.260915049679861,-0.4282193073690574,-0.6674735534899776,-1.8979356634876767
2027,1.1486049361151185,-2.1706738144773565,0.3249402248045897,7.211437344321701,-0.7712840101884602,-1.6556715514588258,-0.9205286880652426,2.3647635354234247,-0.5150022630185305,0.6608360889005349,0.7440955950009083,-0.5598473060878163,6.550601255421166,-0.43297595874399736,-0.7309529606110234,0.04882419958398828
2028,1.131225756197179,-2.2170254337814583,1.087306044928856,5.525334488149359,0.12928792549195922,-1.4341871779016278,-0.6541306546954462,2.620240735606624,-0.7828382558798307,0.0817086465496091,0.9788875791083274,-0.402634977517591,5.44362584159975,-0.4322738236379067,-0.480777777252668,0.33352631086176665
2029,0.17499921545201558,-1.798610772424766,-0.5276030240213108,2.912513439014802,0.11369721923933684,-1.382806582046667,0.3435558064829174,1.3803881901939372,-0.41580419037809885,-0.46979136930887866,0.7833854995717743,-0.22744019539085075,3.382304808323681,-0.4324991417676109,-0.2406054924240018,-0.09268549040096996
2030,-1.0273690128876098,-2.1086787315969784,-2.3654234117424218,0.6069971889765197,-0.24237109718755834,-1.4450391847635173,1.0420024198783207,-0.061630877344747155,-0.6636395468334609,-0.36249511915853716,0.3762948961157081,0.22229654504238552,0.9694923081350568,-0.43609226276769586,-0.4952314650208861,-0.4226610868664615
2031,-0.39955575208894556,-1.8586954323260367,-1.7762974728571295,1.0298372497960728,1.0069326470313111,-1.3596690002820027,0.3019759342009451,2.065613128649579,-0.4990264320440341,-1.036572178779724,1.721019628433084,-0.0009874155372102062,2.066409428575797,-0.4051351184808757,-0.4921849386962035,-2.07710648274383
2032,0.9763294076223682,-0.6740123069775091,0.45536074327801956,-0.7246635240654675,4.84863271825443,-0.5201196709488596,0.9679115268499163,1.9563626608330689,-0.15389263602864953,-1.1513157741619033,4.893470431796281,2.4444782015203046,0.42665225009643576,-0.34908169719117726,-0.7687966100623411,-0.6318005494150125
2033,0.4468871326247812,-1.606146029220901,0.20040758626189448,0.6493657537514972,2.5439212197066343,-1.0202855380136817,0.32017304346015296,1.8532710944729227,-0.5858604912072193,-1.1992758643638652,3.13440797883353,1.3907626197872407,1.8486416181153624,-0.410963209589243,-0.7702445111602028,-0.22161476060810348
2034,-0.43619886149320275,-2.042761435463369,-0.7874053101114614,0.5157618351754345,0.569609464426585,-1.3726438025314256,0.2862351458190176,1.893755654815156,-0.6701176329319432,-1.0035292043699582,1.4674440381589249,-0.23773753367616288,1.5192910395453927,-0.35427324236892677,-0.32540833722041107,-0.954243920026265
2035,-0.04987554849801987,-0.46527638599000454,-1.8318930049424629,0.4198982878362634,1.6777689091041244,-0.6835646299557027,0.8263187896199379,1.2368666902388232,0.2182882439656981,-0.489148244694673,1.3832916269769513,0.29814805920106613,0.9090465325309364,-0.32699927717963,-0.3250390240855312,-2.0581957880459534
2036,-0.31925386955170953,-0.47634659442795363,-1.8107079882741504,0.31480953815485196,0.6952295663404139,-0.5867712316474535,0.6713419808753005,0.4752739479102242,0.11042463721949985,-0.3749028891200012,0.45401017865647675,0.13538486920234263,0.6897124272748532,0.03181403922331056,0.023365569366104233,-1.7310247437602315
2037,1.5711103620148765,-1.2867405902559093,1.1825939005355788,4.049210476650548,2.339377661129289,-1.0381536745284674,-0.41872467518787887,3.046636615004558,-0.24858691572744188,-0.8933268563176625,1.871485093764905,0.7496193958410773,4.94253733296821,-0.24008314627372457,-0.5848191418700794,-0.585805893666787
2038,0.3370681750281792,-2.1120771388376465,-0.13474291289325002,3.1742419086745417,0.42085084316907184,-1.5537266513675574,0.29177817771372133,1.8265560024333118,-0.5583504874700891,-0.9569573365704679,0.359046287775727,-0.143756685610404,4.13119924524501,-0.35575310532039517,-0.6675945276624548,-0.051819158638609426
2039,0.24442189061208552,-2.6861221669888646,0.043505293054045234,3.6579631208863725,-0.03765868450321119,-1.6614939721991768,0.1364626999429916,2.079087347905933,-1.0246281947896876,-1.0087880264567504,0.6363381674791445,-0.5917147601529589,4.666751147343123,-0.38044334922875583,-0.7375801315625817,0.006355266576044982
2040,0.16356529998852487,-1.0676908283506275,-0.9600672873568401,1.8696369540090376,0.8123823616525294,-1.1911065517137402,0.7684386857375863,1.6152399202358558,0.12341572336311277,-0.9875346494807917,0.24248863855395295,-0.3801896926071726,2.8571716034898293,-0.30743787062788813,-0.2517183156422488,-1.0767627852510675
2041,0.008065812541763306,-2.369091611418563,-0.366034774958406,2.6068282438391033,0.16056139270491876,-1.5496919258740995,0.13507080037494587,2.12018633268836,-0.8193996855444636,-0.4662928149771143,0.465008149602735,-0.5450038144842875,3.0731210588162177,-0.384778564574513,-0.6040768417913994,-0.5517506171981533
2042,0.18802883534443915,-2.3091729466890873,0.5510554985740123,0.7386434729538371,1.7715893165389947,-1.4496437917191387,-0.2585165657566796,3.1632512584618455,-0.8595291549699489,-1.6150717126672607,1.3000632627495947,0.3164984155529674,2.353715185621098,-0.33523406679258455,-0.8694340118981829,-0.8273179013761099
2043,0.06577481828452436,-2.7921505637056985,1.6297997830928754,0.2575687617461806,1.1678812920047401,-1.625991023685511,-0.36902257568033836,3.5275644089267533,-1.1661595400201876,-1.8695368352095707,1.161711142822602,-0.36466951755616367,2.1271055969557513,-0.33510134300487904,-0.6937241337683593,0.06332774085651231
2044,0.09809764269089594,-1.0412985618678552,0.5739753398932896,-0.5698577826315517,1.429571575369701,-0.9846494903559563,0.6933480446073855,1.7408505427382432,-0.05664907151189887,-1.1399337609800766,0.5948783352423254,-0.01997752161997149,0.5700759783485249,-0.25901530380840476,-0.3681626356996518,0.07678959131940755
2045,0.7730331734204761,0.2979080148665014,-0.6586641472237814,2.5955663887852984,0.8573224372538859,-0.7216477611002039,1.3053928885178152,0.2698672233633281,1.0195557759667053,0.016668466620110185,-0.11839716338755413,0.0037100864729464615,2.578897922165188,-0.39497385731203616,-0.5040399570106533,0.18809024782513065
2046,-0.2801070674003887,-0.46929675316505104,-1.7717318841482816,0.7099729578654449,0.41062740984633317,-0.8230160587984692,0.7113693506623417,0.8946150528515221,0.35371930563341814,-0.2412501475875912,0.01649763083248417,-0.3723409348690614,0.9512231054530361,-0.3995724077118138,-0.31077533809396185,-1.4437584704895208
2047,-0.1325911895248862,-1.4184219269128338,-0.6224270113368304,1.7133929798237864,-0.20290879967366693,-1.3236807063293776,0.1779459834945874,1.3892100062518071,-0.09474122058345615,-0.27066716790971596,0.2571579384612883,-0.44638408309068384,1.9840601477335023,-0.435892126985084,-0.5708409030195117,-0.25206418427417604
2048,-0.004897910874642142,-1.8895733834479258,0.32995581894631215,0.8071192254508366,0.7329066955522086,-1.4465499012364917,0.15621960672678176,2.0740401038923544,-0.443023482211434,-1.1861287821438593,0.3237626920194515,-0.05080311383043608,1.993248007594696,-0.36695200929927735,-0.579325901021128,0.06941762558972682
2049,0.26575395865367774,-1.4979016980731623,0.5993668195228983,0.8724406725396192,1.0891100406253558,-1.2774816498355777,0.04815363736661635,2.34168728347395,-0.22042004823758468,-1.03769039980201,0.495297923648275,-0.02324923037963295,1.9101310723416292,-0.2663015114437623,-0.48830301932798004,-0.19853730267171166
2050,1.2966889488180584,-2.6088818881180735,2.73892721570236,1.97320960974191,3.0835008579460377,-1.5181444882752022,-1.1622367617481764,4.648629748386737,-1.0907373998428713,-1.8480712449041583,3.071635363917735,1.115252359582679,3.8212808546460684,-0.37884235616278555,-1.1449333997441486,-0.012715688246389934
2052,-0.8653762457402532,-3.319752573037923,-1.7027045623470674,-3.4955969018575104,5.056549054281488,-1.6733006566901634,-3.074796645251619,-0.17462050068600024,-1.6464519163477596,-2.935474552678628,9.234143890144427,9.97926685690927,-0.5601223491788827,-0.2858280016263816,-1.7206695775414689,0.431044596655478
2060,0.8163400475710554,-2.4194181420158403,1.122653351036379,3.7582908421244348,0.8038341391392481,-1.5757548573686833,-0.8522526541054264,3.5436572234004924,-0.8436632846471569,-0.5719719163412168,1.9450324684823852,-0.3118155727871349,4.3302627584656515,-0.42987976379637044,-0.8397736045196662,-0.41536925119905993
2061,1.7247106344115668,-2.1439717321013148,2.3532179047653403,6.224812917780489,0.4647834472017536,-1.5511673205583074,-1.4508022299307972,4.103767143129144,-0.5928044115430072,0.17707443642209492,2.0277943910518896,-0.6370141454382855,6.047738481358394,-0.42865901764210335,-0.9623953344013966,0.22927709983660774
2062,0.060718010699112424,-2.4778916273064295,0.5652183353744329,1.7539608507683764,0.40158448396006996,-1.4635577798717443,0.19187268814012226,2.3043833963120184,-1.0143338474346852,-0.7597741737785411,0.561667404301885,-0.6311138206203265,2.5137350245469174,-0.41970612469972485,-0.19519435560086132,0.14409884363388373
2063,-0.7562593314997595,-1.7278389250558706,-2.1040891817422613,1.4460083510765496,-0.6391175702774559,-1.6038019034760183,1.2402126500765591,-0.24322732701971816,-0.1240370215798522,-0.1893474076376207,0.2704924597726991,-0.03230098985827855,1.6353557587141703,-0.45396450592236065,-0.9029120698968154,0.19690455467583587
2064,0.1373004884647323,-1.694329838210899,0.830448905393465,-0.6915888205510716,2.104671707227435,-0.9173250939415339,1.0184147662472458,2.251167055596514,-0.7770047442693652,-1.1956612572625944,1.9397986578341144,-0.24758502067479116,0.5040724367115228,-0.4458045331388079,-0.28724502201614244,-0.05758852312270738
2065,-0.18303484891000438,-2.4555879612293507,-0.9457836031216844,1.8595672494616673,0.8096649192493506,-1.4992485658270636,0.039562422636687855,2.7021553203586817,-0.9563393954022872,-0.9871320198925224,1.408031119996752,-0.4328042579189556,2.8466992693541897,-0.44074307182946265,-0.8234525119172121,-1.7079472858238398
2066,-0.8013052808336276,-1.7756807529332355,-2.421944977833039,0.4696901578465148,0.5227144495852487,-1.3300495420933358,0.7826175090495789,1.1661297548125609,-0.4456312108398996,-0.7726787682368271,0.9248434850609712,-0.09598327218355544,1.242368926083342,-0.42932190087376265,-0.5841805291744395,-1.8287032896785012
2067,0.3365589673186466,-0.7142867351419004,-0.27931713173500716,-0.6095389448388185,2.9493786809903124,-0.33971856085833174,1.0447532372347146,1.9233898030469507,-0.3745681742835687,-0.9130395032301835,3.395957717262603,0.32095420156697907,0.3035005583913649,-0.4528043995290642,-0.3376352385868639,-1.410183974394562
2068,-0.660783026537136,-1.6590932138490027,-1.9664452042461014,0.5105629592270825,0.4718433527194772,-1.213933532707539,1.47352788095917,0.3359617450576099,-0.44515968114146376,-0.5869248207556607,0.28851647966159205,-0.12371274058976396,1.0974877799827432,-0.4467367394585467,-0.4949510794726017,-0.6417366771376256
2069,-0.8667306445044337,-1.9094485645165125,-2.344947901919811,0.6336949291125895,0.15377895930599927,-1.2994040276628434,1.4419591386376067,-0.1522811838532142,-0.610044536853669,-0.4060028036966878,0.5526515532696717,0.16350503218445012,1.0396977328092774,-0.4566589727007222,-0.7856325747284318,-0.4366037177030316
2070,-0.6504902600054724,-1.6403394700001475,-1.9496360670657202,0.4254133774014465,0.5626011196425316,-1.1929101903970993,1.4370451197693903,0.07315220002933533,-0.4474292796030482,-0.32768694321308683,0.6714942317638268,0.24531399024090525,0.7531003206145334,-0.45321164557972005,-0.8202839986485607,-0.3766664311182361
2071,-0.30295429892361997,-1.1450787800095867,-1.8440642421993743,0.723020810076987,1.054305016437494,-0.9054923830307691,1.522418706283738,-0.09837151396650595,-0.23958639697881773,-0.30677524313046894,1.16441659732078,0.5357502071510312,1.029796053207456,-0.4603287115926976,-0.48135056910465723,-0.3798716336094016
2072,0.049521190227341305,-0.8592703675261104,-0.6107539974945881,0.23884714599678003,1.4292619799332837,-0.7447705947287999,1.291311595749023,0.4873709578076142,-0.11449977279731044,-0.3574645264440609,1.5108403075446126,0.3953500211054461,0.5963116724408409,-0.44440710297849667,-0.3749321625396098,0.09105274240509417
2073,-1.368236970108642,-2.1068358987041735,-3.01217604867138,-0.41612627212399456,0.06219033906497984,-1.2998792737188092,1.6923903119504784,-0.6548617499057893,-0.8069566249853645,-0.5532347090439758,0.5253405339239096,0.3245410507390998,0.1371084369199812,-0.45263830661983884,-0.8605917597688686,-0.6047967184269428
2074,-0.8652331505560525,-1.0266549626310528,-2.7323815206876887,0.26342194153791554,0.034681939556615804,-1.1561810263961876,1.1260101142026724,-0.0508755086107911,0.12952606376513484,0.19749075712001485,0.2788819711586233,0.1157283603609221,0.06593118441790072,-0.44728011943317625,-0.7844876018095523,-1.0780448662475337
2075,-0.9608756595735772,-1.5948114507887607,-2.8465935143352477,0.521219902082394,0.07668242474730547,-1.0363147274872213,1.498705060990966,-0.42189503305799136,-0.5584967233015394,-0.09556970887913409,0.8179944175949149,0.03618712430155214,0.6167896109615281,-0.45513391008090437,-0.6837421041274842,-0.9332498437091308
2076,-1.052074853131694,-1.1121276817707426,-3.1309138825108676,-0.015127779614399928,0.0498699313692339,-1.1909018668784699,1.097399413374007,-0.2504862637904049,0.07877418510772738,-0.1745393543060171,0.2933293598889614,0.3938586486641016,0.15941157469161718,-0.41997003674731886,-0.7754606125901544,-1.2695557150946741
2077,-0.36518353323779273,-0.8233973529237804,-1.7815118903087956,-0.8469399999472605,1.9911151102286655,-0.5217370274794778,1.1979452307644773,1.482263756891867,-0.30166032544430255,-0.8231531246131732,1.759326943685485,-0.16735684994820108,-0.02378687533408729,-0.4193334960917958,-0.31867580066118817,-2.322705123629389
2079,-0.8377998042632687,-1.6141721478075755,-1.6949976857925537,-0.5905847086219314,0.5485553251689856,-0.918461397806204,1.830755545779486,-0.5420462370136128,-0.6957107500013714,-0.5661033185357723,-0.21627710746397483,0.17830741420931628,-0.024481390086159068,-0.3714573190637774,-0.4910192955662322,0.1369672680910404
2080,-0.11675655038412186,-1.6393359896732205,-1.037712736745514,2.0297751061132923,0.18024741876895467,-1.0153161338102488,1.395906751348825,-0.3512051591848272,-0.6240198558629717,-0.3768258895656508,-0.16330541011420022,0.15086196041520558,2.406600995678943,-0.2398193573391963,-0.5456436374813194,0.5686279135887584
2081,-1.018502212240219,-1.9956970214408813,-1.9135745807442068,-0.30023280673261116,0.13549555995682394,-1.211097590301457,1.6599690279665775,-0.6003940489306224,-0.7845994311394245,-0.6838920692164526,-0.1842688514080921,0.2870181712223257,0.38365926248384147,-0.37735469709696073,-0.852526837089644,0.27527175558483313
2082,-0.7351479956067377,-1.70401638871085,-1.4859361848888704,0.09449721580007842,0.15486337537269124,-0.9605259899210808,1.6216225975825793,-0.4250308102942825,-0.7434903987897691,-0.5189869462812682,-0.2446982529502906,-0.0812024219945246,0.6134841620813466,-0.3734074985145243,-0.514309693632511,0.2730281138410173
2083,-0.2938775113907897,-1.1390987285187932,0.13214259103047676,0.13178241253544887,-0.30033632061029125,-0.8215779908514648,-0.06172156327285326,0.7385041802034826,-0.31752073766732847,0.6919047617143316,-0.23528495218952775,-0.15554094668945587,-0.5601223491788827,-0.3685560936810567,-0.11726159372473924,0.5837724953595156
2084,-1.1567090874329296,-0.8473872810547511,-2.2375422980990196,-0.5818309581279852,-0.9600758124499618,-1.0174060363946522,1.195778803910773,-1.253321640196942,0.1700187553399011,-0.021708608949102492,-0.28719735715051925,0.11487306023085937,-0.5601223491788827,-0.3818332057070754,-0.7321306611690553,0.4150185841996503
2085,-0.565363307580595,-0.3313950782322924,-2.194398584334955,0.6420822238217252,-0.3777417915768577,-0.9308081252458683,1.1436735280866932,-0.6037681192475299,0.5994130470135759,0.33035951570240313,-0.055680244360388625,0.013160924829847298,0.311722708119322,-0.4338805558703797,-0.9167156710864933,-0.22594178397117695
2086,-1.2964783580648662,-1.8681337788919177,-2.687650081742371,-0.5914210706686173,-0.03870850095655887,-1.0857067243053957,1.7448110800203336,-0.8178211824942185,-0.782427054586522,-0.5979265140591209,0.016354675289838624,0.1200083258227218,0.006505443390503662,-0.41474757949192215,-0.7061697227499217,-0.3693745954508345
2087,-0.7913962402233804,-1.2412469750620168,-2.114922758554436,0.04494080210322404,0.14564397061970724,-0.9966733579564078,1.4904863649690692,-0.37310639779558913,-0.24457361710560896,-0.28578837350994074,0.22491496938732056,0.024937361402634847,0.3307291756131648,-0.42512852571555404,-0.6127996930979064,-0.3200144770868853
2088,-0.4756881515901584,-2.092407924780875,-2.107545107204751,2.2535043171375784,0.0436961084874139,-1.5347144793951308,0.33743732056030706,1.4491044397732735,-0.5576934453857444,-0.07808207596726037,0.9851804016714935,-0.20813117245103607,2.3315863931048386,-0.44572160414595763,-0.5424002152559791,-1.5762134634369362
2089,0.4996153560618517,-2.4784385105078472,0.8121331118417363,3.3360495283566913,0.3287172945568262,-1.5616147053769422,-0.6187654630750026,3.0640641549521823,-0.9168238051309048,-0.7806865050108959,1.286587864393556,-0.5549666919434113,4.116736033367587,-0.4408163154522603,-0.4552702381830692,-0.24950002228124363
2090,-0.042780561136823714,-2.5274438657511187,0.2438798849635218,1.8260946146056314,0.2863471216346709,-1.525893162282526,-0.19984610146900342,2.6174822809367964,-1.0015507034685927,-0.38292658384218003,1.088221693309848,-0.6053958955505963,2.2090211984478114,-0.4534943189333812,-0.7086279902880057,-0.3942149147573674
2092,-0.9880894523495865,-2.3478140114092683,-2.257547094230231,0.8257796884217784,-0.1727763921806249,-1.4242454803955642,1.7250942371763558,-0.5427317753074533,-0.9235685310137041,-0.7434564746631714,0.44892607657083766,0.06910662634603684,1.5692361630849498,-0.42401138387797177,-0.700945373486193,0.13344154535075833
2093,-1.075502843114955,-2.0627203129708023,-2.332554036644957,-0.18056661215284198,0.2738295893087821,-1.339825385271366,1.2703002500319946,0.5657775928636666,-0.7228949276994362,-0.7835015022228606,0.532509198584016,-0.22242286831551325,0.6029348900700187,-0.43118138968805375,-0.35771109012305885,-1.1273248545492036
2094,-0.22786905859582496,-2.4879649267256405,-0.19079383963920096,1.7209386820248045,0.04634384995673724,-1.4746022869755755,0.590809653682804,1.48033612134291,-1.013362639750065,-0.5388501481294959,1.036622339398153,-0.5501996380934013,2.2597888301543003,-0.4340581702578944,-0.6302762740763752,0.237530496251359
2095,-0.43860350337445886,-2.191805942373598,-0.056001710199626076,0.24080246997716537,0.252591169098223,-1.5374128593828846,-0.25269628607961386,2.466170816956648,-0.6543930829907131,-0.7160943726271071,2.49296151120977,-0.4234705023959267,0.9568968426042724,-0.41890615961410804,-0.7796011636469442,-0.5658535081592816
2096,-1.2458171232324453,-2.5209810521505096,-1.5926439940329997,-0.3462562735264937,-0.5233871732197783,-1.5245357679828608,0.5160257173050334,0.8114028139112558,-0.996445284167649,-1.168999032628205,0.799971560151942,-0.32627993645320674,0.8227427591017112,-0.41053477709759123,-0.45584457820359964,-0.46897626286380345
2097,-1.1957536709185466,-1.6822828107386096,-2.5221749928086736,-0.15897066548441952,-0.41958621464248336,-1.2206821807776282,1.1013123489827243,-0.36104152625947467,-0.46160062996098133,-0.4961823075990654,0.08469127306336716,0.06082514341189516,0.3372116421146459,-0.40160160860035865,-0.4060301999969945,-0.538849677171212
2099,-0.6969555148825382,-1.2373652669216497,-2.7573189606812414,0.3871469548240597,0.819715213248679,-0.8417223081084456,0.8108223163573649,0.9576540083915199,-0.39564295881320405,-0.6709231638985947,0.87929004990198,-0.10703880339176022,1.0580701187226544,-0.3795479844312457,-0.26440965430541524,-2.49370267653307
2100,-0.6008733366093195,-1.200451058146051,-2.640197394639908,1.3822714894272135,0.054883616921467704,-1.0983757778855965,1.3068978256141177,-0.16828446869753155,-0.10207528026045462,-0.5413910400905688,0.18780263895941537,0.014646037890477925,1.9236625295177823,-0.4034274756992457,-0.7331392610984891,-0.9701096723575344
2101,-0.6812667677047701,-0.6350501584810716,-1.9907412714431199,0.41917397332087275,-0.518449614215762,-1.0810856213649942,0.5735185551274518,0.30752522732383963,0.4460354628839226,-0.0004336606822179049,0.015496551170990608,-0.3184077753020592,0.41960763400309065,-0.36854837945960456,-0.39954775926211983,-0.8486324979423607
2102,-1.0428680747865195,-1.1492295215487893,-1.9273949793002265,-0.6200208230752512,-0.47482697522181117,-1.176824841986441,1.251217608090478,-0.48294740287267685,0.027595320437651703,-0.5665472680255346,-0.021216980091525346,-0.06627233845317117,-0.053473555049716646,-0.3720571972468192,-0.16462920519454247,0.10443446280571027
2103,-0.6310105669625252,-0.813530605403602,-1.6893425381438214,0.5318585815236655,-0.5530277058263429,-1.0947965458675633,0.7048547695696694,-0.053716382521504485,0.2812659404639612,0.3796336758266579,-0.09506724471634069,-0.1093695470069446,0.15222490569700756,-0.39133190519787464,-0.6342559958268859,-0.14949770455687902
2104,0.45645297079978864,0.29346001327795024,-0.30085998151073257,2.4690252567195605,-0.6358134052876236,-0.9585708525148308,-0.043799471321581365,0.6867831995451338,1.252030865792781,1.9793209194998589,-0.24338294308258157,-0.32022628099634526,0.4897043372197014,-0.44449156305208154,-1.2422953671440888,0.415419234511046
2105,-1.1803172998686466,-2.4863753327999305,-1.251989016932518,0.3301844840534909,-1.313089333795629,-1.3483494991794402,0.3492532144407433,-0.03543213555100942,-1.13802583362049,0.8903068332323736,-0.0813444803359806,-0.2785609135059228,-0.5601223491788827,-0.42561708707174745,-0.8642148714000635,0.5574097048696791
2106,-1.047967508525977,-1.9196521269888973,-1.8605868932901009,-0.05858542956451082,-0.3530455842603988,-1.1573584305419613,0.9847013384044129,-0.24265875482398422,-0.762293696446936,-0.04326078740822415,-0.11863985018698825,0.0622702627011338,-0.015324642156286669,-0.4207700586274167,-0.16237407506079002,-0.03979964929673868
