POA_CODE_2016,Equal Weighted Score,Disabled Score,Indigenous Score,Senior's Score,Youth Score,Number of people under Median income,Number of Households with more than 3 people,Number of households with 1 or less cars,Number of people aged 14 and old with a disability,Number of people aged 55+,Number Of Immigrants arrived since 2011,Number of 15-24 Year Olds,Number of people who travel to work ONLY by Taxi,Total Indigenous Population,Single Parent Families with Children under 15,Total Population
3200,0.01897731580163099,0.0038566319900475423,0.05602647801801565,0.009905025284059558,0.006121127914401203,0.0012505063532147651,0.00242772295679057,0.00046288262929869846,0.002606125636832777,0.00037000474756050905,0.001032927408974101,0.001980015975097169,0.00953502053649905,0.0003605680034810565,0.005234913235724969,0.05395252103202113
3201,0.049790705449590196,0.0005940293806234652,0.1943588438617443,0.002537456638446439,0.0016724919175465944,0.00022256865775365493,0.000781353026742396,8.810475696640101e-05,0.0003714607228698103,7.832665227873083e-05,0.00039779311093965044,0.0005804654760841425,0.0024591299861677083,4.7683291078113345e-05,0.0010093683864792948,0.19400048715594612
3202,0.023526862686487068,0.003186633827406883,0.02887805116603688,0.050524003521470455,0.011518762231034048,0.001152343398332703,0.006037799264180727,0.00045961064818368506,0.00203429042907418,0.0005505851269994248,0.006807720430011452,0.0038690089203369314,0.04997341839447103,6.0311205822041735e-05,0.004246107445281852,0.02720578591369845
3204,0.07286978478072369,0.000289817475773843,0.28715567153106675,0.0028649558489980704,0.0011686942670561151,0.00010795692447529301,0.0005771740548341497,7.267602014860604e-05,0.00018186055129855002,5.52071345430914e-05,0.0007272156825339965,0.00041088726759806656,0.002809748714454979,2.7127915355009632e-06,0.0003298240974615126,0.28697232579490733
3205,0.032386869315513836,0.0009378457028910449,0.10298186605744558,0.023154389044743533,0.00247337645697519,0.0002703046396368738,0.0009639165451201727,0.0003949212522996529,0.0006675410632541711,0.00015225606734262957,0.002589818700995241,0.0008442340199184908,0.023002132977400905,4.1996632504228784e-05,0.0008962620943934491,0.10227464353300482
3206,0.030398400420212766,0.0006778289384074269,0.09752846842063997,0.02085354953760985,0.002533754784193822,0.00020615634525852154,0.0013375367005088962,0.0002890936631526623,0.0004716725931489053,0.0002078249103607676,0.0013621084189978387,0.0007009680752737417,0.020645724627249083,1.4238067097538383e-05,0.0007775078368805288,0.09701898034513125
3207,0.04272514699798273,0.00045176383756126025,0.15190119618714937,0.01704878888884217,0.0014988390783781098,0.00015398607167692283,0.0007209259858886879,0.00022030049711607429,0.0002977777658843374,0.00011469439231507045,0.0010955577071760098,0.00040362652369642474,0.016934094496527097,2.1410377195425173e-05,0.0006140124521772195,0.15150549924116094
3211,0.012450220913485755,0.006306830194637742,0.016124435931217533,0.001449202221918911,0.02592041530616884,0.002789441870761213,0.012087581439965257,0.0005887802194315059,0.003517388323876529,0.001449202221918911,0.0004433875530004607,0.01045461177601086,0.0,0.0003893159001955264,0.009883096540457423,0.01235689794082929
3212,0.040907773964203274,0.0006200759689729436,0.15636477426568793,0.004665408941452958,0.001980836680699259,0.0002428805617307697,0.0009430125647334627,7.574687828718906e-05,0.00037719540724217394,0.00010033936477109644,0.0002119428571568729,0.0007191966759478375,0.004565069576681862,7.192861727965119e-05,0.0008329511482507754,0.15597421820839033
3213,0.012784130674775594,0.002490618649245462,0.03911870698664016,0.00044188792339132675,0.009085309139825425,0.0010754944167196314,0.004264569165427408,0.00020509046848200441,0.0014151242325258306,0.00044188792339132675,0.0005074055384798208,0.0035401550891963817,0.0,8.353627767655587e-05,0.002375111697396397,0.03775458582376197
3214,0.05822216621633097,0.0008105286114324212,0.22500553195947656,0.005407734948694065,0.0016648693457208506,0.00034214475727753534,0.0005769032683637721,0.0001121789896099476,0.0004683838541548859,8.10813064469623e-05,0.0006238627329146294,0.0006336423304695956,0.0053266536422471025,7.536927383957225e-05,0.0013229597281398033,0.2244758389387495
3215,0.050192964133305935,0.0007854022622102737,0.19354043186409636,0.004830140610166462,0.0016158817967506416,0.00027917137560695227,0.0006822202055191038,0.00011223080240355018,0.0005062308866033214,0.00011463025742558304,0.000331120086688741,0.0005422594132210354,0.004715510352740879,3.8538970154003156e-05,0.0007510427565596928,0.19311049071593187
3216,0.1323901410887239,0.00021512003654474744,0.5273832634342445,0.0013355237400283653,0.0006266571440780232,7.629462672008475e-05,0.0002668552520331015,3.38287495834338e-05,0.00013882540982466268,3.703389417582465e-05,0.0001624687347414862,0.0002496785157414032,0.0012984898458525407,1.1143842767910236e-05,0.00020977781320627605,0.527261996215173
3217,0.01716875367738378,0.000985684382797204,0.06253932347101213,0.00016829149048734813,0.004981715365238449,0.00040584307688274016,0.0025848546184291266,0.00013048339268799793,0.0005798413059144638,0.00016829149048734813,0.0011281334823891095,0.0018605342772385841,0.0,0.00013419184508306164,0.0017378432183059584,0.06186880515635832
3218,0.03490579429718073,0.0007504182892260109,0.12640777649774668,0.01006392028197823,0.0024010621197719994,0.0002968212899507579,0.0010362782056720552,0.00020955132501936048,0.000453596999275253,0.00013134258983655317,0.0006381728959654769,0.0008584112991298256,0.009932577692141677,4.653888118392862e-05,0.0009623258663666677,0.12585486500159263
3219,0.04956151513266136,0.0009037743472184254,0.18517760157495672,0.010429759935410772,0.0017349246730595424,0.00030996694783785834,0.0006633488246473283,0.00014128550458755886,0.000593807399380567,0.00011695423996495514,0.00024005988395865572,0.0006203233959867969,0.010312805695445817,5.6772011366047803e-05,0.0009915477096240474,0.18466957711116525
3220,0.04140122883865399,0.0005616254484318421,0.1535258750197632,0.009597554414446862,0.0019198604719740703,0.00017509716347906127,0.0008220470726971515,0.00014501667560865513,0.00038652828495278074,0.0001304589063421295,0.0006621860638714714,0.0007776995601892022,0.009467095508104732,3.268966243523559e-05,0.00053626249065517,0.15317307151824025
3221,0.017411823697594152,0.008731331975550361,0.01382528379837554,0.0027811881436195533,0.04430949087283116,0.005712710781488813,0.02212541953465509,0.0006681533077764691,0.003018621194061549,0.0027811881436195533,0.0,0.015803207248910784,0.0,0.00045560555910369963,0.014804368290875771,0.006988814150006558
3222,0.035985111757130143,0.0009504489220852599,0.14068270015778542,0.00017691088786070869,0.002130387060789198,0.00039264072158369143,0.0009378995783158304,0.0001098812436411593,0.0005578082005015685,0.00017691088786070869,0.00017737120923116856,0.000689965517248517,0.0,5.7265000002809176e-05,0.0009334602330602628,0.14012291319255776
3223,0.019320560993565356,0.0025634772603411503,0.07070035637263884,0.0005183439074881004,0.0035000664337933333,0.0009963173265199847,0.0012617240341424635,0.0003271569777067751,0.0015671599338211656,0.0005183439074881004,0.00018847919558750983,0.0009148680954241102,0.0,0.00010705388456693011,0.0016258629146198179,0.06926982818384515
3224,0.03473031457215795,0.0009096396237122412,0.13342581023460806,0.002253195781382915,0.002332612648928582,0.0003671052250236954,0.0010736191217428242,0.00011429797725180034,0.0005425343986885457,0.0001567124657667619,0.00019850931924936903,0.0007775903249102619,0.002096483315616153,6.325434641699013e-05,0.0010516672841407826,0.13288115268591558
3225,0.01250760035561653,0.0034047211447168547,0.039818115495463276,0.0009737353382124423,0.005833829444073546,0.0011869811287502606,0.0024386227080939213,0.0005752997483873881,0.002217740015966594,0.0009737353382124423,0.0004072010975607956,0.0016329258588419762,0.0,6.703920508622854e-05,0.0020945772529315475,0.0379887954132394
3226,0.034023193756767774,0.0007212791044358725,0.1331222294610315,0.00016592330599582571,0.0020833431556078973,0.00029247565598278767,0.0010436177983772703,0.00011917299590426737,0.00042880344845308484,0.00016592330599582571,0.00019398773470025927,0.0006280767053435723,0.0,3.5532561969002425e-05,0.0009518486096181946,0.13267504824717544
3227,0.01677766283398216,0.001263340914527835,0.04607067614640695,0.014132096856366582,0.005644537418627282,0.000589444192044365,0.0030214472658866708,0.000282657448816596,0.0006738967224834699,0.0004988731619509981,0.0005996375878466357,0.0017509885118796504,0.013633223694415584,8.04391886135731e-05,0.0023167569676784657,0.045118135316932415
3228,0.0428627216080139,0.0003963940506945126,0.16831164563373371,0.001087843832347097,0.001655002915280267,0.00017431956319013305,0.0008994700496314726,7.276782982976122e-05,0.00022207448750437959,0.000104471148856674,0.0002835423471438505,0.0005084454726289,0.000983372683490423,3.323036602533345e-05,0.0005420333092006036,0.1680313278746885
3230,0.010368873665577951,0.004514799695179917,0.02611911585244381,0.0012324191307062952,0.009609159983981787,0.0013862203391664437,0.004573743943916403,0.0007872973082985155,0.003128579356013473,0.0012324191307062952,0.0005178673281848388,0.002861898392600425,0.0,0.00013116714691360833,0.003409698080756712,0.02381443105806524
3231,0.012334826094333947,0.007809706809813561,0.017469931000827933,0.002566451980215635,0.021493214586478654,0.00381504770715887,0.009207625689851789,0.0015927802996799187,0.003994659102654691,0.002566451980215635,0.0004912686349848625,0.006877760889788076,0.0,0.00032351836938027535,0.010950364560299443,0.01173858462460887
3232,0.011208024233271961,0.008029169164672301,0.015395051367055296,0.0029976067624715792,0.01841026963888867,0.002701885987521553,0.008105657962564659,0.002079202534257016,0.005327283177150748,0.0029976067624715792,0.007496209995454533,0.005523523154545446,0.0,0.0002056886888996671,0.007240580431472231,0.01040827415637706
3233,0.01118324873125411,0.0063254439451639315,0.024065339873091673,0.001636527567494003,0.012705683539266825,0.0031952872672128237,0.004531274429033986,0.0012410455565789588,0.0031301566779511083,0.001636527567494003,0.003695223560053285,0.003738076286441058,0.0,0.0006392935344697394,0.0038530738154779116,0.018989713514830153
3234,0.03880218602417245,0.01887143832640139,0.03543751454537653,0.01759885778136445,0.08330093344354741,0.01887143832640139,0.03774287665280278,0.014898503941895833,0.0,0.01759885778136445,0.0,0.011788114522447405,0.0,0.0,0.0,0.0016675722770793128
3235,0.03244858784267402,0.02008082323042953,0.02366836273331084,0.007047730144843005,0.07899743526211271,0.016886778041633684,0.03447717183500212,0.003240335698778393,0.0031940451887958452,0.007047730144843005,0.005368376571976122,0.02439314968669852,0.0,0.0,0.047864387321955124,0.0035412489928987653
3236,0.0505621140244614,0.030568856540892555,0.04676503388592815,0.014211836812871097,0.11070272885815383,0.030568856540892555,0.02911319670561196,0.009193641064930088,0.0,0.014211836812871097,0.0,0.041827034546719224,0.0,0.004875913207650423,0.03960927025474047,0.0021266230724550786
3237,0.05839330950895476,0.05073009404851546,0.03587553450427901,0.015192452495902908,0.13177515698712167,0.023563803871196356,0.0516159513369063,0.010335001697893134,0.027166290177319103,0.015192452495902908,0.0,0.046260400081125884,0.0,0.0,0.06106509574640859,0.0019767289351895223
3238,0.058519750707959256,0.053680392575208034,0.04659140181521391,0.01344143375293365,0.12036577468848142,0.03405163217409858,0.04540217623213144,0.010525567171609415,0.019628760401109453,0.01344143375293365,0.016495473802919935,0.030386399110641983,0.0,0.0,0.04412203968423299,0.0020142024695059112
3239,0.03703074162962161,0.03550994188739001,0.02790727131759259,0.006195939586787971,0.07850981372671587,0.01575314838883162,0.03122245626615277,0.004406997415557448,0.019756793498558394,0.006195939586787971,0.004331235474515177,0.027127211656174013,0.0,0.00380303602640357,0.030893798831772214,0.003944089486799947
3240,0.03640810582781155,0.003611566493673057,0.021091864862713337,0.10439885660426768,0.016530135350592123,0.001882120784292187,0.008422956381188798,0.00024192624290015946,0.00172944570938087,0.0009577336872648879,0.0005055230990639628,0.0059831319422109785,0.10344112291700279,6.241977290271489e-05,0.0027043430827974587,0.018905398062618275
3241,0.011619502684787033,0.006484347115713381,0.02740345309828203,0.0010281817908122943,0.011562028734340427,0.002334316304724984,0.004776488808348152,0.0005676642047272844,0.004150030810988398,0.0010281817908122943,0.0007445379444349135,0.0038835594165400056,0.0,0.0004903054756034796,0.005555202454904401,0.024011167113226282
3242,0.016352175920626082,0.011838188649782852,0.016670366843480996,0.003053725662421314,0.03384642252681917,0.006675450153711024,0.015131020348411656,0.0018933294295613134,0.005162738496071829,0.003053725662421314,0.0,0.010146622595135182,0.0,0.0003726708074534161,0.007063875469672571,0.007728916452755242
3243,0.030600236154327033,0.019807485508956908,0.01814991654354357,0.007490754583366118,0.07695278798144153,0.011362026910063735,0.03747475542266636,0.0034621134629003064,0.008445458598893172,0.007490754583366118,0.0,0.024653892185811137,0.0,0.0,0.0379678443098067,0.0033257761705795283
3249,0.011508318055331016,0.003679836849307441,0.03242000262489026,0.0007798314632897249,0.009153601283836636,0.001940140086017181,0.004063639516051312,0.0002895147537109727,0.0017396967632902598,0.0007798314632897249,0.00040330858354794966,0.0028603069280571697,0.0,0.00024899386636725553,0.0028317672802162445,0.02994135391879485
3250,0.03129835325820247,0.0013340998684114782,0.11543203587039233,0.005824533455090209,0.002602743838915841,0.00042856642942961466,0.0010685454552524043,0.0001829019351677962,0.0009055334389818636,0.000200538907487548,0.0003435600698070641,0.0009227300190660256,0.005623994547602661,8.597381259074336e-05,0.001387619569751637,0.11473459369320417
3251,0.025112933065211458,0.019149705815043667,0.020439563109644128,0.005115939140256461,0.055746524195901585,0.010660052119091388,0.02094606732172343,0.0024115538034878937,0.008489653695952282,0.005115939140256461,0.0,0.021728850951598874,0.0,0.002505766109513369,0.010177741358393807,0.004862191077551479
3254,0.04618819837345758,0.03932611817449477,0.03215402748139453,0.0049280235368288315,0.10834462430111216,0.016769990543238418,0.052173303912297304,0.004483205491926727,0.02255612763125635,0.0049280235368288315,0.0,0.03491812435364971,0.0,0.008024737687446526,0.0796749676018353,0.0028760937587828596
3260,0.014091984190864446,0.0030682494012529028,0.04651563612520171,0.0006040847281583482,0.006179966508844827,0.0013525718291674997,0.002499802720573597,0.00039940457001645804,0.0017156775720854032,0.0006040847281583482,0.00013623387812578181,0.0019281873890872718,0.0,0.000142048738777492,0.0025811520337313608,0.04462161098724026
3264,0.01152382601084569,0.006945825873615809,0.024976454468066525,0.0011983366742666524,0.012974687027433776,0.0022532172422763236,0.0051557487006064695,0.0008620118029308401,0.004692608631339486,0.0011983366742666524,0.0006408252578930917,0.0047037092816201425,0.0,0.00045446894462211753,0.005933344554788757,0.021406756478237244
3265,0.0110260157414423,0.0035361097371555887,0.027337097759017225,0.0007610272439592187,0.012469828225637167,0.0019271972949285157,0.005596994442742587,0.000351706705366063,0.001608912442227073,0.0007610272439592187,0.001239412208988899,0.004593929782600002,0.0,0.0005317655486460132,0.0028128763905409557,0.024526428210076633
3266,0.01182385711185126,0.004871050740029109,0.03124257194354204,0.0007813956537247766,0.010400410110109112,0.001803499052066937,0.004345650929644099,0.0004724767400977814,0.0030675516879621724,0.0007813956537247766,0.00035651623258600934,0.003778783388300294,0.0,0.000261868865023307,0.0032275978629862853,0.028704727286354013
3267,0.04711037378896579,0.026267281105990786,0.03053751862467343,0.00783410138248848,0.12380259404271048,0.026267281105990786,0.053368444151854294,0.001974983541803818,0.0,0.00783410138248848,0.0,0.042191885243061576,0.0,0.0,0.03403554970375247,0.0022952539768788293
3268,0.010911366303069716,0.003958580928772845,0.026980715063399843,0.0008878082581635051,0.011818360961942664,0.0019031827933420425,0.005075154115578781,0.0005322626800781148,0.002055398135430802,0.0008878082581635051,0.002581459969315071,0.004307761372943726,0.0,0.0001499987500104166,0.005077118184508957,0.02439527083996927
3269,0.01774294682105079,0.00990120153505053,0.017657739601638217,0.002703924930753142,0.040708921216761264,0.007589832488553071,0.016611708842870873,0.0016581560550960033,0.0023113690464974597,0.002703924930753142,0.004370425602360181,0.014849223830241318,0.0,0.0015989361959854317,0.016885555827727636,0.00681081486200371
3270,0.031216243463218704,0.0177208468839185,0.02210845589041705,0.01289241388464857,0.0721432571938907,0.01008827238335435,0.03026481715006306,0.00973429791376297,0.007632574500564148,0.01289241388464857,0.025656828072703832,0.02205586974671031,0.0,0.0,0.04575120019468596,0.002285885593299732
3271,0.07341204629738829,0.06665256776285644,0.04218635147870306,0.013138415988156921,0.17167084995983672,0.02611821930844877,0.07500616827041699,0.005287088928835783,0.04053434845440767,0.013138415988156921,0.0,0.06525937345213517,0.0,0.00897294521065273,0.07289133269888266,0.0018080980307657716
3272,0.013551171055772733,0.011924342105263157,0.021671214166777305,0.0019247820554472602,0.018684345895603208,0.004918981481481482,0.007030178326474623,0.0013931755829903977,0.007005360623781676,0.0019247820554472602,0.0007631443578081004,0.005342010504656704,0.0,0.0009692199248120299,0.008748240199263591,0.014389837177493396
3273,0.07909758864233203,0.03796203796203796,0.0465996189891189,0.01923076923076923,0.21259792838740207,0.03796203796203796,0.09617049617049618,0.007326007326007324,0.0,0.01923076923076923,0.0,0.07113938692886061,0.0,0.0,0.0,0.0013115737010736168
3274,0.0525980607430797,0.060088995951687915,0.033887127260559535,0.00960219478737997,0.10681392497269136,0.021613302552778615,0.045769346582354715,0.00289961747354099,0.0384756933989093,0.00960219478737997,0.0,0.03653165836401704,0.0,0.007097690024519292,0.05765777822387277,0.002276517209720635
3275,0.03155132399912501,0.016176935229067928,0.015629483730960243,0.0036297741845553386,0.09076910285191653,0.007627543908558684,0.04181024068395132,0.002155933463432766,0.008549391320509246,0.0036297741845553386,0.0,0.03917538479597377,0.0,0.0018925484885897485,0.01921754483784035,0.0039534578703790445
3276,0.0270571456187825,0.024139733250172532,0.017510206566717507,0.004547856443662887,0.06203078621457707,0.011521236323945982,0.02721206293655813,0.0015015145083839372,0.01261849692622655,0.004547856443662887,0.0,0.02179597244568902,0.0,0.0,0.03284274234299789,0.0044874557343875885
3277,0.010750844612488254,0.004493886920585858,0.020923511815379447,0.0009865815193355397,0.01659939819465217,0.0021340832864882612,0.0076881718397846365,0.000522000803881238,0.002359803634097597,0.0009865815193355397,0.001252493357411199,0.0062551422644980354,0.0,0.000252026102405912,0.004839127452256277,0.018015401622604035
3278,0.03805432351914586,0.032251193788862556,0.026011436239162924,0.006348551994228589,0.08760611205432937,0.01644852107595589,0.038640970146690025,0.0031605345425813323,0.01580267271290666,0.006348551994228589,0.0,0.029356086289102124,0.0,0.003498181711105549,0.02131299598062455,0.0029041989095201512
3279,0.03476337941922312,0.008218190556289801,0.016849142145970934,0.005130361648444071,0.10885582332618765,0.008218190556289801,0.048700388481717344,0.0028835756337858938,0.0,0.005130361648444071,0.009289232934553132,0.04905366865439461,0.0,0.0030586498686943245,0.024846810044455128,0.0026887260872009142
3280,0.07531029110667647,0.00041310963631840654,0.2959989765193535,0.003775168459570182,0.0010539098114638224,0.00016168475612215788,0.0004231259561159114,6.882707592621484e-05,0.00025142488019624866,7.084947338466107e-05,0.0001647394259188054,0.0004002720232995382,0.003704318986185521,4.606862952092488e-05,0.0005153534350528877,0.29572239605778416
3281,0.010243877219312343,0.002724040408527399,0.018241815614919894,0.0010397348051573066,0.018969918048644775,0.0018726331804502097,0.009811542860950394,0.00033315935011716104,0.0008514072280771893,0.0010397348051573066,0.0010732490493059973,0.006952582657127011,0.0,0.0001472445342035667,0.003349176911316683,0.015888778550148957
3282,0.011167587571331229,0.0048102779429899985,0.025582181694640896,0.0008731221592122552,0.013404768488481763,0.0021959964522345644,0.006274275577813042,0.0005551609206913141,0.002614281490755434,0.0008731221592122552,0.0020813406808060752,0.004379335537742841,0.0,0.0007310074586245727,0.006680595941319012,0.022100016863090443
3283,0.011845625991123683,0.007188107447922472,0.016968368228994883,0.0015301059712006786,0.021695922316376702,0.0033718601175822594,0.00981403188694674,0.0005987684847225663,0.0038162473303402123,0.0015301059712006786,0.0,0.007911261827125135,0.0,0.00027547472627597594,0.005594517589184943,0.012722264900414082
3284,0.011732503152652557,0.0040869737809686715,0.034515467483196303,0.0008939267817857277,0.0074336445646595245,0.0015436168228506741,0.0034474109043665076,0.0006025521808496053,0.0025433569581179974,0.0008939267817857277,0.00034895798852413744,0.0018400646565927376,0.0,0.0001795325017178298,0.003208533944280623,0.032189765977778194
3285,0.013273868954484375,0.008454741215188993,0.017363854226242217,0.0020953353499932564,0.025181545026513034,0.004445276309016893,0.011644880684012881,0.0010551223437294994,0.004009464906172099,0.0020953353499932564,0.002660087946085739,0.00803626568975376,0.0,0.0005839217442627231,0.006166501975831276,0.011279533829233104
3286,0.023948944199679714,0.0191553326764117,0.02297332721216876,0.004766866044474013,0.04890025086566438,0.01049400925129763,0.02321402046499173,0.0026778970976198096,0.008661323425114071,0.004766866044474013,0.009704985999320365,0.012514324051755208,0.0,0.00452702090821956,0.028122103739223036,0.0052743999550317585
3287,0.02462556586671258,0.012288522477039585,0.013237635653156872,0.003947580428594447,0.06902852490805941,0.007347333369139052,0.034831802638881436,0.0018618973450059977,0.004941189107900533,0.003947580428594447,0.030451228775521172,0.024987491555032923,0.0,0.0,0.01110693377732424,0.0040284049390118225
3289,0.019761373674995864,0.01986879056378835,0.018168916850362097,0.00393487777285918,0.037072909512973824,0.007209258205274142,0.0165545929158147,0.00196743888642959,0.012659532358514209,0.00393487777285918,0.001358135108846549,0.011341619505455392,0.0,0.0019378269235981245,0.003632735372443207,0.0070543928350602384
3292,0.06470785011779492,0.06653532226287645,0.05102480263688102,0.022853926259499016,0.11841734931192321,0.040641711229946524,0.03707664884135473,0.008631203677643307,0.02589361103292992,0.022853926259499016,0.0,0.03206778556297866,0.0,0.0,0.0,0.0017518877292911881
3293,0.03842546730104389,0.03659687692776502,0.026530694819016452,0.00944279694084595,0.08113150051654813,0.017793038863742783,0.03728065285736583,0.005945877648702683,0.01880383806402224,0.00944279694084595,0.008619399062887213,0.02011193114673683,0.0,0.0,0.0,0.0027917783065709843
3294,0.014681826136900458,0.011073250116709787,0.016505381355539583,0.002702867788534954,0.028445805286817512,0.005554076989192892,0.013373996332185872,0.0014397842941348423,0.005519173127516896,0.002702867788534954,0.0008433022294218364,0.008077947671303907,0.0,0.0005553453705948678,0.0037594367680187555,0.008956174701616982
3300,0.027921889249233545,0.0014389059633349152,0.09541400754121047,0.011668865790660433,0.0031657777017283614,0.0005632535816692138,0.0012111695054107235,0.00023131429374241756,0.0008756523816657015,0.00026551670043331127,0.0004129002268527644,0.0011600403209060068,0.011403349090227123,0.00013929127060295632,0.001416102174603368,0.09448014839519589
3301,0.011739589347611294,0.006101173386707208,0.016150108540321548,0.001961872679248172,0.022745202784168247,0.003480785952171322,0.012052870759757412,0.0006562361575185522,0.002620387434535886,0.001961872679248172,0.001585513430576074,0.006555309914720961,0.0,0.0006960790670821787,0.004240926167963645,0.011317007363549493
3302,0.029987780289581534,0.020098441345365054,0.024416576223388282,0.006614027891714519,0.06882207569785828,0.013359896870971522,0.032657525684597066,0.0026368217508496426,0.006738544474393532,0.006614027891714519,0.026426813547404195,0.020167831391440048,0.0,0.004972292444459326,0.02524512676276417,0.0034475651571077926
3303,0.03231838779379813,0.017017017017017015,0.018408770354271343,0.005442942942942943,0.08840482086096121,0.012905762905762905,0.042566375899709234,0.002383335716669049,0.00411125411125411,0.005442942942942943,0.013819942391370962,0.030549346338820022,0.0,0.0,0.049287382620715955,0.0031196717318393886
3304,0.012014672692426991,0.006378292629767194,0.029995841582756335,0.0010267679593391258,0.010657788597845313,0.002243897835509508,0.004358011625738406,0.0006381348486789037,0.004134394794257686,0.0010267679593391258,0.0006948864790845527,0.003417744287918497,0.0,0.0016130687962651775,0.005204304264493413,0.025500740102302747
3305,0.03371940456170905,0.0011730407102207338,0.12079892279159249,0.01047423574859062,0.002431418996432363,0.00045124757714762423,0.0009768545841021391,0.00015451626438361293,0.0007217931330731095,0.00019792169372300855,0.00015850995478427943,0.0008488005707989868,0.010276314054867612,0.00015606015108802392,0.0012299673276455108,0.12003709879897323
3309,0.0670376893666698,0.08175597618412866,0.028764301457287547,0.023327112769928018,0.13430336705533497,0.0,0.05403003643472852,0.01066382298053852,0.08175597618412866,0.023327112769928018,0.0,0.06960950764006793,0.0,0.01696690406367826,0.18377321603128052,0.0011335744130707688
3310,0.03853431994834304,0.0252694165737644,0.029331117229772496,0.011334076551467858,0.08820266943836741,0.019164410468758296,0.03496664366229584,0.007609138043920651,0.006105006105006105,0.011334076551467858,0.0,0.026462477263392604,0.0,0.0,0.03659464529029747,0.0025575687170935526
3311,0.01356509304722418,0.013308592168269642,0.022591854431821955,0.0020722118824460316,0.01628771370635909,0.00476434597510281,0.005293717750114233,0.001434876127004647,0.008544246193166833,0.0020722118824460316,0.0003590175496694013,0.0047947738541374,0.0,0.0005319589303028324,0.0072022423073922585,0.015860673399411666
3312,0.014213867677142153,0.009138244888357166,0.016579452225234145,0.0026022108413500545,0.02853556275362725,0.005521442292813822,0.012142392574672823,0.0011070560988097886,0.003616802595543344,0.0026022108413500545,0.002917883574720086,0.009764671787330818,0.0,0.00032025551429854605,0.004552768206355256,0.009630698319311987
3314,0.023593098525513865,0.0141871921182266,0.019199468172928696,0.004980842911877394,0.05600489089902278,0.009151614668856048,0.028471690080885483,0.0017515051997810617,0.005035577449370553,0.004980842911877394,0.0,0.01663008094950019,0.0,0.0034060520760028144,0.017607492550021284,0.004890296228288771
3315,0.013036007920101242,0.010620559994084212,0.02164691869222924,0.0018640047650449912,0.018012548229046528,0.004388217453800639,0.007044243807416818,0.0011699887255631899,0.006232342540283574,0.0018640047650449912,0.0012726612055615925,0.00541009824226588,0.0,0.0009025627311487466,0.0073319293468626584,0.015186149781716663
3317,0.06594206792911897,0.06385786802030458,0.051828651091308894,0.012436548223350252,0.13564520438151217,0.04050761421319797,0.059153976311336724,0.009475465313028765,0.023350253807106598,0.012436548223350252,0.0,0.026508148543948708,0.0,0.0,0.05248730964467005,0.0018455715650821608
3318,0.013541791113544664,0.01211956214054263,0.018629490806460498,0.002438981746975313,0.020979129760200207,0.004555763140279541,0.008352232423845824,0.0014902807056104486,0.007563799000263089,0.002438981746975313,0.0009655306279445831,0.006580853490464395,0.0,0.0007418101165915697,0.007317361520452647,0.01184163684397894
3319,0.03992798483682174,0.035111050489895206,0.03383701966042742,0.009726863534065336,0.08103700566289898,0.02073245584123304,0.033690240742003684,0.00556957421173475,0.014378594648662165,0.009726863534065336,0.0,0.02104473486792751,0.0,0.004340370806987461,0.035258814703675916,0.0031946188004721666
3321,0.010163047305895026,0.003718052964716762,0.01686839970809155,0.001098805532727186,0.0189669310180446,0.0017845262787148284,0.010839344804045624,0.0005217913095657391,0.0019335266860019337,0.001098805532727186,0.0008964871642443749,0.005821268625718409,0.0,0.0003689809974786299,0.004196361665152023,0.014193101122332352
3322,0.07995117145419228,0.07614617940199336,0.05796636909473145,0.01953488372093023,0.16615725359911407,0.030299003322259137,0.06396456256921375,0.011960132890365446,0.04584717607973422,0.01953488372093023,0.0,0.05993355481727576,0.0,0.014095870906502135,0.0,0.0016113619756047291
3323,0.0654772609742513,0.0,0.020374577540591434,0.041035661944308736,0.20049880441210502,0.0,0.11138251099169519,0.01954079140205178,0.0,0.041035661944308736,0.0,0.06957550201835805,0.0,0.0,0.0,0.0008337861385396564
3324,0.028497833886581954,0.030466168800208925,0.022998617672377215,0.006138276538702049,0.054388272535039625,0.013383455404055288,0.021122188120685902,0.0031625780761462543,0.017082713396153637,0.006138276538702049,0.0,0.01672005093415218,0.0,0.0015248144295705159,0.009909411305258266,0.00492776976260516
3325,0.03168650758407793,0.02674806874733192,0.02937370045721141,0.006969175979368782,0.06365508515239961,0.017333029245100964,0.02622176219130659,0.0038595814108524406,0.009415039502230955,0.006969175979368782,0.0,0.016240712305139616,0.0,0.0037217392176077104,0.01511669385917206,0.004459350583650297
3328,0.01109866501920607,0.0058146338559694356,0.01920976877818177,0.0010464446923202323,0.01832381275035284,0.002236293570013373,0.01014471872373883,0.0004193895987320905,0.003578340285956063,0.0010464446923202323,0.0002614903811449394,0.005523410857868546,0.0,0.00045920262054721054,0.007227480751483027,0.016094882988889097
3329,0.04336362684149206,0.025581684708224466,0.025320329692095855,0.008012940151797935,0.11453955281384999,0.019858156028368795,0.051694247438928295,0.0028202894944216327,0.005723528679855669,0.008012940151797935,0.012826392221688977,0.04016685985213127,0.0,0.0,0.042884990253411304,0.002641884169305428
